ID,Name,Description,Type,Lat,Lon,URL,Region,State / Province,Provider,Provider Type,broken asset,Provider URL,Measurements
ARGO_708,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904675,BGC Argo Float,-45.984 :: -39.291,92.341 :: 113.484,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_709,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904676,BGC Argo Float,-57.935 :: -47.919,79.77 :: 156.985,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_710,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904677,BGC Argo Float,-58.08 :: -44.617,-179.834 :: 179.583,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_711,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904678,BGC Argo Float,-55.531 :: -43.618,132.17 :: 178.456,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_712,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904682,BGC Argo Float,-60.284 :: -45.618,90.399 :: 173.487,https://soccom.princeton.edu,Southern Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_713,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904683,BGC Argo Float,-56.013 :: -45.748,-178.854 :: 179.852,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_714,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904685,BGC Argo Float,-41.903 :: -38.354,-106.388 :: -98.919,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_715,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904694,BGC Argo Float,-38.326 :: -33.705,-175.284 :: -165.543,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_716,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904695,BGC Argo Float,-58.337 :: -52.188,-169.949 :: -78.398,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_717,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904761,BGC Argo Float,-51.925 :: -43.222,-172.264 :: -131.403,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_718,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904763,BGC Argo Float,-53.164 :: -45.646,-169.784 :: -131.955,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_719,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904765,BGC Argo Float,-50.151 :: -42.996,-172.701 :: -164.633,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_720,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904841,BGC Argo Float,-45.386 :: -35.722,-103.828 :: -98.574,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_721,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904842,BGC Argo Float,-51.32 :: -45.924,-104.462 :: -92.307,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_722,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904843,BGC Argo Float,-39.461 :: -35.016,-109.131 :: -99.143,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_723,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904844,BGC Argo Float,-30.706 :: -28.217,-107.666 :: -103.008,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_724,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904845,BGC Argo Float,-61.22 :: -46.508,-102.937 :: -11.011,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_725,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904854,BGC Argo Float,-57.349 :: -40.09,-68.005 :: 28.847,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_726,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904856,BGC Argo Float,-64.14 :: -49.282,-69.096 :: -22.605,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_727,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5904982,BGC Argo Float,-59.21 :: -40.901,-69.403 :: -17.924,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_728,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905069,BGC Argo Float,-62.092 :: -51.326,95.052 :: 148.891,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_729,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905071,BGC Argo Float,-46.349 :: -35.806,56.76 :: 86.087,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_730,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905072,BGC Argo Float,-58.189 :: -45.187,-178.339 :: 178.664,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_731,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905073,BGC Argo Float,-58.479 :: -45.477,62.84 :: 131.14,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_732,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905076,BGC Argo Float,-59.927 :: -50.526,-126.307 :: -53.214,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_733,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905105,BGC Argo Float,-37.939 :: -31.797,-76.136 :: -72.052,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_734,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905106,BGC Argo Float,-33.737 :: -30.794,-85.937 :: -80.627,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_735,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905107,BGC Argo Float,-35.942 :: -32.38,-158.394 :: -154.508,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_736,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905108,BGC Argo Float,-42.072 :: -30.988,-179.982 :: 179.914,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_737,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905130,BGC Argo Float,-34.435 :: -28.451,-3.511 :: 14.657,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_738,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905131,BGC Argo Float,-36.964 :: -31.13,0.324 :: 10.417,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_739,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905134,BGC Argo Float,-44.866 :: -38.919,-9.927 :: 2.514,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_740,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905135,BGC Argo Float,-49.453 :: -45.828,-13.354 :: 28.128,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_741,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905366,BGC Argo Float,-54.602 :: -50.614,57.587 :: 67.667,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_742,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905368,BGC Argo Float,-59.075 :: -50.794,56.593 :: 81.994,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_743,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905372,BGC Argo Float,-62.827 :: -51.651,-179.232 :: 178.877,https://soccom.princeton.edu,Southern Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_744,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905373,BGC Argo Float,-61.189 :: -54.296,139.888 :: 174.532,https://soccom.princeton.edu,Southern Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_745,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905375,BGC Argo Float,-65.039 :: -58.35,137.342 :: 155.202,https://soccom.princeton.edu,Southern Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_746,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905376,BGC Argo Float,-60.075 :: -51.376,-179.53 :: 179.962,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_747,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905377,BGC Argo Float,-62.031 :: -56.582,147.869 :: 176.351,https://soccom.princeton.edu,Southern Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_748,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905973,BGC Argo Float,-4.459 :: -2.866,-179.713 :: 179.758,https://soccom.princeton.edu,South Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_749,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905980,BGC Argo Float,-27.969 :: -25.214,-38.115 :: -28.314,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_750,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905981,BGC Argo Float,-28.302 :: -26.719,-39.704 :: -28.317,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_751,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905982,BGC Argo Float,-33.008 :: -29.543,-45.15 :: -33.659,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_752,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905983,BGC Argo Float,-37.081 :: -33.627,-41.78 :: -31.353,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_753,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5905984,BGC Argo Float,-43.904 :: -38.271,-41.356 :: -30.971,https://soccom.princeton.edu,South Atlantic Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_754,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906002,BGC Argo Float,-62.182 :: -57.086,88.442 :: 96.288,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_755,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906007,BGC Argo Float,-60.473 :: -55.055,30.169 :: 37.99,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_756,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906030,BGC Argo Float,-53.617 :: -50.732,30.208 :: 42.54,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_757,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906031,BGC Argo Float,-55.872 :: -53.277,29.94 :: 38.977,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_758,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906032,BGC Argo Float,-46.548 :: -44.713,29.089 :: 38.254,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_759,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906035,BGC Argo Float,-40.895 :: -33.74,18.05 :: 28.421,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_760,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906036,BGC Argo Float,-40.583 :: -34.89,24.605 :: 41.659,https://soccom.princeton.edu,Indian Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Colored DOM, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
ARGO_761,Biogeochemical (BG,Biogeochemical (BGC) Argo Float 5906039,BGC Argo Float,21.626 :: 24.42,-158.219 :: -154.605,https://soccom.princeton.edu,North Pacific Ocean,USA,SOCCOM,unassigned,,https://soccom.princeton.edu,"Alkalinity (total), Chlorophyll, CO2 Water, Dissolved Inorg. Carbon, Nitrate, Oxygen Concentration, pH, Pressure, Salinity, Water Temperature"
